Timestep,EcoregionID,EcoregionName,LULC,Mean,Lower,Upper
2082,4,Cascades,Water,1,1,1
2082,4,Cascades,Wetland,3,3,3
2082,5,Sierra Nevada,Agriculture,186.9496875,123,350
2082,5,Sierra Nevada,Barren,3045,3045,3045
2082,5,Sierra Nevada,Developed,799.385625,713,946
2082,5,Sierra Nevada,Forest,42857.094375,42721,42972
2082,5,Sierra Nevada,Grassland,864.98625,816,886
2082,5,Sierra Nevada,Shrubland,3101.94375,3089,3109
2082,5,Sierra Nevada,SnowIce,10,10,10
2082,5,Sierra Nevada,Water,818,818,818
2082,5,Sierra Nevada,Wetland,160.6403125,158,162
2082,6,Oak Woodlands,Agriculture,7626.0596875,6395.975,10111
2082,6,Oak Woodlands,Barren,1296,1296,1296
2082,6,Oak Woodlands,Developed,20465.2296875,18184,22158.075
2082,6,Oak Woodlands,Forest,34380.8665625,33209.9,35453
2082,6,Oak Woodlands,Grassland,26113.8096875,24282.95,27802
2082,6,Oak Woodlands,Shrubland,9336.013125,8684,10056
2082,6,Oak Woodlands,Water,11315,11315,11315
2082,6,Oak Woodlands,Wetland,806.02125,738,866
2082,7,Central Valley,Agriculture,29618.71375,28116.875,31219.025
2082,7,Central Valley,Barren,305,305,305
2082,7,Central Valley,Developed,6937.9759375,5701.975,8187
2082,7,Central Valley,Forest,313.9434375,250,384
2082,7,Central Valley,Grassland,7184.0675,5336,8526
2082,7,Central Valley,Shrubland,181.93125,129,253
2082,7,Central Valley,Water,431,431,431
2082,7,Central Valley,Wetland,1120.368125,969.975,1273
2082,8,SoCal Mtns.,Agriculture,189.16,87,329
2082,8,SoCal Mtns.,Barren,148,148,148
2082,8,SoCal Mtns.,Developed,1280.7375,1001,1519
2082,8,SoCal Mtns.,Forest,11520.465625,11376.975,11669
2082,8,SoCal Mtns.,Grassland,1654.21375,1561,1754
2082,8,SoCal Mtns.,Shrubland,3013.2678125,2884,3149
2082,8,SoCal Mtns.,Water,316,316,316
2082,8,SoCal Mtns.,Wetland,68.1553125,63,74
2082,9,East Cascades,Agriculture,1609.59625,1520,1703.025
2082,9,East Cascades,Barren,169,169,169
2082,9,East Cascades,Developed,207.9196875,199.97500000000002,233
2082,9,East Cascades,Forest,12180.58,12125,12225
2082,9,East Cascades,Grassland,2801.325625,2744,2851.025
2082,9,East Cascades,Shrubland,2974.2884375,2946,3e3
2082,9,East Cascades,Water,534,534,534
2082,9,East Cascades,Wetland,179.29,161,199
2082,13,Central B&R,Agriculture,233.9796875,181,270
2082,13,Central B&R,Barren,277,277,277
2082,13,Central B&R,Developed,127.4946875,123,133.0250000000001
2082,13,Central B&R,Forest,4655.15125,4641,4673
2082,13,Central B&R,Grassland,504.4109375,496,522
2082,13,Central B&R,Shrubland,7018.6759375,7002,7040
2082,13,Central B&R,Water,226,226,226
2082,13,Central B&R,Wetland,78.2875,78,80
2082,14,Mojave B&R,Agriculture,456.13375,287,676
2082,14,Mojave B&R,Barren,7493,7493,7493
2082,14,Mojave B&R,Developed,2157.04375,1730,2564
2082,14,Mojave B&R,Forest,4521.116875,4460,4567
2082,14,Mojave B&R,Grassland,781.4396875,628,876
2082,14,Mojave B&R,Shrubland,61028.52125,60613.975,61362
2082,14,Mojave B&R,Water,40,40,40
2082,14,Mojave B&R,Wetland,41.7446875,39,45
2082,78,Klamath Mtns.,Agriculture,610.9421875,459,871
2082,78,Klamath Mtns.,Barren,67,67,67
2082,78,Klamath Mtns.,Developed,420.501875,401,473
2082,78,Klamath Mtns.,Forest,28812.8271875,28717,28869
2082,78,Klamath Mtns.,Grassland,1336.944375,1219,1416
2082,78,Klamath Mtns.,Shrubland,1509.6415625,1467,1536
2082,78,Klamath Mtns.,SnowIce,12,12,12
2082,78,Klamath Mtns.,Water,124,124,124
2082,78,Klamath Mtns.,Wetland,37.1428125,32,43.02500000000009
2082,80,Northern B&R,Agriculture,382.588125,325,437
2082,80,Northern B&R,Barren,414,414,414
2082,80,Northern B&R,Developed,54.959375,54,60
2082,80,Northern B&R,Forest,1700.2859375,1687,1717
2082,80,Northern B&R,Grassland,161.5546875,151,172
2082,80,Northern B&R,Shrubland,3338.0203125,3312,3368
2082,80,Northern B&R,Water,303,303,303
2082,80,Northern B&R,Wetland,50.5915625,37,66
2082,81,Sonoran B&R,Agriculture,2396.2096875,2077.975,2664.025
2082,81,Sonoran B&R,Barren,5807,5807,5807
2082,81,Sonoran B&R,Developed,1498.4259375,1067,1970
2082,81,Sonoran B&R,Forest,202.596875,184,241
2082,81,Sonoran B&R,Grassland,263.98625,251,279
2082,81,Sonoran B&R,Shrubland,16980.2371875,16612,17623
2082,81,Sonoran B&R,Water,1048,1048,1048
2082,81,Sonoran B&R,Wetland,84.5440625,62,142
2083,1,Coast Range,Agriculture,298.059375,264,380
2083,1,Coast Range,Barren,58,58,58
2083,1,Coast Range,Developed,850.2990625,763,919
2083,1,Coast Range,Forest,11108.3846875,11001.975,11201
2083,1,Coast Range,Grassland,749.0784375,723,770
2083,1,Coast Range,Shrubland,282.2353125,276,288
2083,1,Coast Range,Water,3499,3499,3499
2083,1,Coast Range,Wetland,110.943125,109,112
2083,4,Cascades,Agriculture,12.062558648733187,3,27
2083,4,Cascades,Barren,76,76,76
2083,4,Cascades,Developed,48.568125,37,80
2083,4,Cascades,Forest,1278.68,1256,1291
2083,4,Cascades,Grassland,9.2290625,7,11
2083,4,Cascades,Shrubland,42.4715625,40,44
2083,4,Cascades,SnowIce,6,6,6
2083,4,Cascades,Water,1,1,1
2083,4,Cascades,Wetland,3,3,3
2083,5,Sierra Nevada,Agriculture,188.6390625,123,356
2083,5,Sierra Nevada,Barren,3045,3045,3045
2083,5,Sierra Nevada,Developed,800.8903125,713,951
2083,5,Sierra Nevada,Forest,42854.7734375,42716,42972
2083,5,Sierra Nevada,Grassland,864.3346875,814,886
2083,5,Sierra Nevada,Shrubland,3101.755,3089,3109
2083,5,Sierra Nevada,SnowIce,10,10,10
2083,5,Sierra Nevada,Water,818,818,818
2083,5,Sierra Nevada,Wetland,160.6075,158,162
2083,6,Oak Woodlands,Agriculture,7658.6428125,6408.9749999999995,10179.025
2083,6,Oak Woodlands,Barren,1296,1296,1296
2083,6,Oak Woodlands,Developed,20496.0003125,18187,22225.05
2083,6,Oak Woodlands,Forest,34360.525625,33167.975,35447
2083,6,Oak Woodlands,Grassland,26082.30625,24233.975,27794
2083,6,Oak Woodlands,Shrubland,9325.0940625,8663,10053
2083,6,Oak Woodlands,Water,11315,11315,11315
2083,6,Oak Woodlands,Wetland,805.4309375,737,865
2083,7,Central Valley,Agriculture,29585.1490625,28060,31214.024999999998
2083,7,Central Valley,Barren,305,305,305
2083,7,Central Valley,Developed,6962.7665625,5705,8236.025
2083,7,Central Valley,Forest,313.79375,250,385
2083,7,Central Valley,Grassland,7189.689375,5315.9749999999995,8543
2083,7,Central Valley,Shrubland,182.5696875,128.97500000000002,254.0250000000001
2083,7,Central Valley,Water,431,431,431
2083,7,Central Valley,Wetland,1123.0315625,969,1275
2083,8,SoCal Mtns.,Agriculture,191.04875,87,333
2083,8,SoCal Mtns.,Barren,148,148,148
2083,8,SoCal Mtns.,Developed,1286.194375,1001.975,1528
2083,8,SoCal Mtns.,Forest,11517.5190625,11372,11669
2083,8,SoCal Mtns.,Grassland,1652.3328125,1558,1753
2083,8,SoCal Mtns.,Shrubland,3010.7896875,2880,3149
2083,8,SoCal Mtns.,Water,316,316,316
2083,8,SoCal Mtns.,Wetland,68.1153125,63,74
2083,9,East Cascades,Agriculture,1609.626875,1520,1704
2083,9,East Cascades,Barren,169,169,169
2083,9,East Cascades,Developed,208.0025,199.97500000000002,233
2083,9,East Cascades,Forest,12180.5815625,12125,12226
2083,9,East Cascades,Grassland,2801.1325,2743,2851
2083,9,East Cascades,Shrubland,2974.1290625,2946,3e3
2083,9,East Cascades,Water,534,534,534
2083,9,East Cascades,Wetland,179.5275,161,199
2083,13,Central B&R,Agriculture,234.339375,181,271
2083,13,Central B&R,Barren,277,277,277
2083,13,Central B&R,Developed,127.556875,123,134
2083,13,Central B&R,Forest,4654.9928125,4641,4673
2083,13,Central B&R,Grassland,504.33125,496,522
2083,13,Central B&R,Shrubland,7018.491875,7002,7040
2083,13,Central B&R,Water,226,226,226
2083,13,Central B&R,Wetland,78.2878125,78,80
2083,14,Mojave B&R,Agriculture,458.124375,286,680
2083,14,Mojave B&R,Barren,7493,7493,7493
2083,14,Mojave B&R,Developed,2164.92625,1730,2576
2083,14,Mojave B&R,Forest,4520.2646875,4459,4567
2083,14,Mojave B&R,Grassland,780.2159375,626,877
2083,14,Mojave B&R,Shrubland,61020.74125,60602,61361.025
2083,14,Mojave B&R,Water,40,40,40
2083,14,Mojave B&R,Wetland,41.7275,39,45
2083,78,Klamath Mtns.,Agriculture,612.5853125,459.975,877
2083,78,Klamath Mtns.,Barren,67,67,67
2083,78,Klamath Mtns.,Developed,420.728125,401,473
2083,78,Klamath Mtns.,Forest,28812.074375,28715,28869
2083,78,Klamath Mtns.,Grassland,1336.170625,1217,1416
2083,78,Klamath Mtns.,Shrubland,1509.321875,1466,1536
2083,78,Klamath Mtns.,SnowIce,12,12,12
2083,78,Klamath Mtns.,Water,124,124,124
2083,78,Klamath Mtns.,Wetland,37.1196875,32,44
2083,80,Northern B&R,Agriculture,382.7665625,325,437
2083,80,Northern B&R,Barren,414,414,414
2083,80,Northern B&R,Developed,54.96625,54,60
2083,80,Northern B&R,Forest,1700.2803125,1686,1717
2083,80,Northern B&R,Grassland,161.5203125,151,173
2083,80,Northern B&R,Shrubland,3337.9328125,3311,3368
2083,80,Northern B&R,Water,303,303,303
2083,80,Northern B&R,Wetland,50.53375,37,66
2083,81,Sonoran B&R,Agriculture,2389.9675,2072,2664
2083,81,Sonoran B&R,Barren,5807,5807,5807
2083,81,Sonoran B&R,Developed,1508.056875,1068,1988
2083,81,Sonoran B&R,Forest,202.444375,183,242
2083,81,Sonoran B&R,Grassland,263.8059375,251,279
2083,81,Sonoran B&R,Shrubland,16977.1528125,16605.975000000002,17628.024999999998
2083,81,Sonoran B&R,Water,1048,1048,1048
2083,81,Sonoran B&R,Wetland,84.5725,62,143
2084,1,Coast Range,Agriculture,298.8859375,264,382
2084,1,Coast Range,Barren,58,58,58
2084,1,Coast Range,Developed,851.0934375,763,921
2084,1,Coast Range,Forest,11107.0440625,10999,11201
2084,1,Coast Range,Grassland,748.8590625,722,769
2084,1,Coast Range,Shrubland,282.1821875,276,288
2084,1,Coast Range,Water,3499,3499,3499
2084,1,Coast Range,Wetland,110.9353125,109,112
2084,4,Cascades,Agriculture,12.108852048795747,3,27
2084,4,Cascades,Barren,76,76,76
2084,4,Cascades,Developed,48.6465625,37,80
2084,4,Cascades,Forest,1278.56875,1255,1291
2084,4,Cascades,Grassland,9.2234375,7,11
2084,4,Cascades,Shrubland,42.46375,40,44
2084,4,Cascades,SnowIce,6,6,6
2084,4,Cascades,Water,1,1,1
2084,4,Cascades,Wetland,3,3,3
2084,5,Sierra Nevada,Agriculture,190.175,123,361
2084,5,Sierra Nevada,Barren,3045,3045,3045
2084,5,Sierra Nevada,Developed,802.3875,713,955.0250000000001
2084,5,Sierra Nevada,Forest,42852.530625,42712.975000000006,42971
2084,5,Sierra Nevada,Grassland,863.7275,814,886
2084,5,Sierra Nevada,Shrubland,3101.59875,3088,3109
2084,5,Sierra Nevada,SnowIce,10,10,10
2084,5,Sierra Nevada,Water,818,818,818
2084,5,Sierra Nevada,Wetland,160.580625,158,162
2084,6,Oak Woodlands,Agriculture,7691.5275,6421,10247.025
2084,6,Oak Woodlands,Barren,1296,1296,1296
2084,6,Oak Woodlands,Developed,20525.578125,18188.975,22296.075
2084,6,Oak Woodlands,Forest,34340.415,33129,35442
2084,6,Oak Woodlands,Grassland,26051.3271875,24182,27783
2084,6,Oak Woodlands,Shrubland,9314.3325,8644,10052
2084,6,Oak Woodlands,Water,11315,11315,11315
2084,6,Oak Woodlands,Wetland,804.8196875,736,865
2084,7,Central Valley,Agriculture,29553.405625,27996.975,31202.025
2084,7,Central Valley,Barren,305,305,305
2084,7,Central Valley,Developed,6987.0046875,5709,8292.05
2084,7,Central Valley,Forest,313.6259375,249.97500000000002,385
2084,7,Central Valley,Grassland,7194.1878125,5302,8564.025
2084,7,Central Valley,Shrubland,183.163125,129,256.0250000000001
2084,7,Central Valley,Water,431,431,431
2084,7,Central Valley,Wetland,1125.6128125,971,1279
2084,8,SoCal Mtns.,Agriculture,193.001875,88,338
2084,8,SoCal Mtns.,Barren,148,148,148
2084,8,SoCal Mtns.,Developed,1291.4615625,1001.975,1537
2084,8,SoCal Mtns.,Forest,11514.6571875,11368,11669
2084,8,SoCal Mtns.,Grassland,1650.458125,1555,1753
2084,8,SoCal Mtns.,Shrubland,3008.336875,2877,3149
2084,8,SoCal Mtns.,Water,316,316,316
2084,8,SoCal Mtns.,Wetland,68.084375,63,74
2084,9,East Cascades,Agriculture,1609.6515625,1519.975,1703
2084,9,East Cascades,Barren,169,169,169
2084,9,East Cascades,Developed,208.0878125,199.97500000000002,234
2084,9,East Cascades,Forest,12180.53875,12125,12226
2084,9,East Cascades,Grassland,2800.9390625,2742.975,2850
2084,9,East Cascades,Shrubland,2974.0446875,2946,3e3
2084,9,East Cascades,Water,534,534,534
2084,9,East Cascades,Wetland,179.738125,161,199
2084,13,Central B&R,Agriculture,234.6925,181,271
2084,13,Central B&R,Barren,277,277,277
2084,13,Central B&R,Developed,127.616875,123,134
2084,13,Central B&R,Forest,4654.83,4641,4673
2084,13,Central B&R,Grassland,504.25,496,522
2084,13,Central B&R,Shrubland,7018.323125,7002,7040
2084,13,Central B&R,Water,226,226,226
2084,13,Central B&R,Wetland,78.2875,78,80
2084,14,Mojave B&R,Agriculture,460.254375,288,685
2084,14,Mojave B&R,Barren,7493,7493,7493
2084,14,Mojave B&R,Developed,2172.9021875,1731,2589
2084,14,Mojave B&R,Forest,4519.368125,4456.975,4567
2084,14,Mojave B&R,Grassland,778.896875,623,875.0250000000001
2084,14,Mojave B&R,Shrubland,61012.86875,60589,61360
2084,14,Mojave B&R,Water,40,40,40
2084,14,Mojave B&R,Wetland,41.7096875,39,45
2084,78,Klamath Mtns.,Agriculture,614.210625,459,882
2084,78,Klamath Mtns.,Barren,67,67,67
2084,78,Klamath Mtns.,Developed,420.945,401,474
2084,78,Klamath Mtns.,Forest,28811.34375,28713,28868
2084,78,Klamath Mtns.,Grassland,1335.394375,1215,1416
2084,78,Klamath Mtns.,Shrubland,1509.0109375,1465,1536
2084,78,Klamath Mtns.,SnowIce,12,12,12
2084,78,Klamath Mtns.,Water,124,124,124
2084,78,Klamath Mtns.,Wetland,37.0953125,31,44
2084,80,Northern B&R,Agriculture,382.96125,324,437
2084,80,Northern B&R,Barren,414,414,414
2084,80,Northern B&R,Developed,54.9753125,54,60
2084,80,Northern B&R,Forest,1700.26375,1686,1717
2084,80,Northern B&R,Grassland,161.47,151,173
2084,80,Northern B&R,Shrubland,3337.851875,3311,3368
2084,80,Northern B&R,Water,303,303,303
2084,80,Northern B&R,Wetland,50.4778125,37,66
2084,81,Sonoran B&R,Agriculture,2383.71625,2063.975,2665
2084,81,Sonoran B&R,Barren,5807,5807,5807
2084,81,Sonoran B&R,Developed,1517.6259375,1068,2005
2084,81,Sonoran B&R,Forest,202.286875,183,242
2084,81,Sonoran B&R,Grassland,263.638125,251,279
2084,81,Sonoran B&R,Shrubland,16974.133125,16597.975,17634
2084,81,Sonoran B&R,Water,1048,1048,1048
2084,81,Sonoran B&R,Wetland,84.5996875,62,143
2085,1,Coast Range,Agriculture,299.7059375,264,384
2085,1,Coast Range,Barren,58,58,58
2085,1,Coast Range,Developed,851.989375,763,924
2085,1,Coast Range,Forest,11105.6290625,10997,11200
2085,1,Coast Range,Grassland,748.62125,722,769
2085,1,Coast Range,Shrubland,282.124375,276,288
2085,1,Coast Range,Water,3499,3499,3499
2085,1,Coast Range,Wetland,110.93,109,112
2085,4,Cascades,Agriculture,12.143884892086332,3,27
2085,4,Cascades,Barren,76,76,76
2085,4,Cascades,Developed,48.7496875,37,80
2085,4,Cascades,Forest,1278.44875,1255,1291
2085,4,Cascades,Grassland,9.2140625,7,11
2085,4,Cascades,Shrubland,42.455,40,44
2085,4,Cascades,SnowIce,6,6,6
2085,4,Cascades,Water,1,1,1
2085,4,Cascades,Wetland,3,3,3
2085,5,Sierra Nevada,Agriculture,191.2003125,123,363
2085,5,Sierra Nevada,Barren,3045,3045,3045
2085,5,Sierra Nevada,Developed,803.94375,713,960
2085,5,Sierra Nevada,Forest,42850.448125,42706,42971
2085,5,Sierra Nevada,Grassland,863.355,813,886
2085,5,Sierra Nevada,Shrubland,3101.4859375,3088,3109
2085,5,Sierra Nevada,SnowIce,10,10,10
2085,5,Sierra Nevada,Water,818,818,818
2085,5,Sierra Nevada,Wetland,160.566875,158,162
2085,6,Oak Woodlands,Agriculture,7724.5471875,6432,10316.025
2085,6,Oak Woodlands,Barren,1296,1296,1296
2085,6,Oak Woodlands,Developed,20555.649375,18190,22381
2085,6,Oak Woodlands,Forest,34319.9721875,33095.975,35438
2085,6,Oak Woodlands,Grassland,26020.230625,24133,27775
2085,6,Oak Woodlands,Shrubland,9303.4384375,8628,10049.025000000001
2085,6,Oak Woodlands,Water,11315,11315,11315
2085,6,Oak Woodlands,Wetland,804.1621875,735,865
2085,7,Central Valley,Agriculture,29522.22375,27931.975,31195.025
2085,7,Central Valley,Barren,305,305,305
2085,7,Central Valley,Developed,7011.57875,5714,8352.125
2085,7,Central Valley,Forest,313.428125,249,385.0250000000001
2085,7,Central Valley,Grassland,7197.906875,5283,8589
2085,7,Central Valley,Shrubland,183.6609375,128,257.0250000000001
2085,7,Central Valley,Water,431,431,431
2085,7,Central Valley,Wetland,1128.2015625,971.9499999999999,1284
2085,8,SoCal Mtns.,Agriculture,194.9740625,88,343
2085,8,SoCal Mtns.,Barren,148,148,148
2085,8,SoCal Mtns.,Developed,1296.80625,1002,1544.025
2085,8,SoCal Mtns.,Forest,11511.7125,11361,11669
2085,8,SoCal Mtns.,Grassland,1648.57875,1552,1753
2085,8,SoCal Mtns.,Shrubland,3005.874375,2872,3149
2085,8,SoCal Mtns.,Water,316,316,316
2085,8,SoCal Mtns.,Wetland,68.0540625,63,74
2085,9,East Cascades,Agriculture,1609.5871875,1517.975,1705
2085,9,East Cascades,Barren,169,169,169
2085,9,East Cascades,Developed,208.1840625,200,234
2085,9,East Cascades,Forest,12180.4875,12123,12227
2085,9,East Cascades,Grassland,2800.83375,2742,2851
2085,9,East Cascades,Shrubland,2973.915625,2945,3e3
2085,9,East Cascades,Water,534,534,534
2085,9,East Cascades,Wetland,179.991875,161,200
2085,13,Central B&R,Agriculture,234.9371875,181,272
2085,13,Central B&R,Barren,277,277,277
2085,13,Central B&R,Developed,127.665625,123,134
2085,13,Central B&R,Forest,4654.723125,4640,4673
2085,13,Central B&R,Grassland,504.1846875,496,522
2085,13,Central B&R,Shrubland,7018.2021875,7001,7040
2085,13,Central B&R,Water,226,226,226
2085,13,Central B&R,Wetland,78.2871875,78,80
2085,14,Mojave B&R,Agriculture,462.393125,287.975,691
2085,14,Mojave B&R,Barren,7493,7493,7493
2085,14,Mojave B&R,Developed,2181.225625,1731,2604
2085,14,Mojave B&R,Forest,4518.4753125,4455,4567
2085,14,Mojave B&R,Grassland,777.554375,621.975,875
2085,14,Mojave B&R,Shrubland,61004.6578125,60572,61359
2085,14,Mojave B&R,Water,40,40,40
2085,14,Mojave B&R,Wetland,41.69375,39,45
2085,78,Klamath Mtns.,Agriculture,615.8340625,457.975,887
2085,78,Klamath Mtns.,Barren,67,67,67
2085,78,Klamath Mtns.,Developed,421.2171875,401,475
2085,78,Klamath Mtns.,Forest,28810.5984375,28711,28868
2085,78,Klamath Mtns.,Grassland,1334.5978125,1213,1415
2085,78,Klamath Mtns.,Shrubland,1508.6753125,1464.975,1536
2085,78,Klamath Mtns.,SnowIce,12,12,12
2085,78,Klamath Mtns.,Water,124,124,124
2085,78,Klamath Mtns.,Wetland,37.0771875,31,44
2085,80,Northern B&R,Agriculture,383.1546875,324,438
2085,80,Northern B&R,Barren,414,414,414
2085,80,Northern B&R,Developed,54.984375,54,60
2085,80,Northern B&R,Forest,1700.2615625,1686,1717
2085,80,Northern B&R,Grassland,161.418125,151,173
2085,80,Northern B&R,Shrubland,3337.7728125,3311,3368
2085,80,Northern B&R,Water,303,303,303
2085,80,Northern B&R,Wetland,50.4084375,36,66
2085,81,Sonoran B&R,Agriculture,2377.62,2057.975,2664
2085,81,Sonoran B&R,Barren,5807,5807,5807
2085,81,Sonoran B&R,Developed,1527.12625,1069,2020
2085,81,Sonoran B&R,Forest,202.1284375,182,242
2085,81,Sonoran B&R,Grassland,263.4371875,250,279
2085,81,Sonoran B&R,Shrubland,16971.059375,16589.975000000002,17639
2085,81,Sonoran B&R,Water,1048,1048,1048
2085,81,Sonoran B&R,Wetland,84.62875,61,144
2086,1,Coast Range,Agriculture,300.4934375,265,387
2086,1,Coast Range,Barren,58,58,58
2086,1,Coast Range,Developed,852.8334375,763,926
2086,1,Coast Range,Forest,11104.2709375,10995,11200
2086,1,Coast Range,Grassland,748.4075,721,769
2086,1,Coast Range,Shrubland,282.0715625,275,288
2086,1,Coast Range,Water,3499,3499,3499
2086,1,Coast Range,Wetland,110.923125,109,112
2086,4,Cascades,Agriculture,12.172661870503598,3,27
2086,4,Cascades,Barren,76,76,76
2086,4,Cascades,Developed,48.8259375,37,80.02500000000009
2086,4,Cascades,Forest,1278.355625,1255,1291
2086,4,Cascades,Grassland,9.2084375,7,11
2086,4,Cascades,Shrubland,42.44875,40,44
2086,4,Cascades,SnowIce,6,6,6
2086,4,Cascades,Water,1,1,1
2086,4,Cascades,Wetland,3,3,3
2086,5,Sierra Nevada,Agriculture,192.1875,123,364.0250000000001
2086,5,Sierra Nevada,Barren,3045,3045,3045
2086,5,Sierra Nevada,Developed,805.4053125,713,965
2086,5,Sierra Nevada,Forest,42848.48,42702,42971
2086,5,Sierra Nevada,Grassland,862.988125,813,886
2086,5,Sierra Nevada,Shrubland,3101.3878125,3088,3109
2086,5,Sierra Nevada,SnowIce,10,10,10
2086,5,Sierra Nevada,Water,818,818,818
2086,5,Sierra Nevada,Wetland,160.55125,158,162
2086,6,Oak Woodlands,Agriculture,7757.0875,6446,10399
2086,6,Oak Woodlands,Barren,1296,1296,1296
2086,6,Oak Woodlands,Developed,20584.524375,18192,22434.100000000002
2086,6,Oak Woodlands,Forest,34300.02625,33059.975,35433
2086,6,Oak Woodlands,Grassland,25990.0921875,24078,27766.024999999998
2086,6,Oak Woodlands,Shrubland,9292.738125,8606.95,10048
2086,6,Oak Woodlands,Water,11315,11315,11315
2086,6,Oak Woodlands,Wetland,803.5315625,734,865
2086,7,Central Valley,Agriculture,29491.1140625,27888,31180
2086,7,Central Valley,Barren,305,305,305
2086,7,Central Valley,Developed,7035.4975,5718,8410
2086,7,Central Valley,Forest,313.2128125,248,387
2086,7,Central Valley,Grassland,7202.0996875,5267,8611.025
2086,7,Central Valley,Shrubland,184.2371875,128,259
2086,7,Central Valley,Water,431,431,431
2086,7,Central Valley,Wetland,1130.83875,972,1288
2086,8,SoCal Mtns.,Agriculture,196.978125,88,346
2086,8,SoCal Mtns.,Barren,148,148,148
2086,8,SoCal Mtns.,Developed,1302.003125,1002,1554
2086,8,SoCal Mtns.,Forest,11508.8559375,11356.975,11669
2086,8,SoCal Mtns.,Grassland,1646.735,1548.9750000000001,1753
2086,8,SoCal Mtns.,Shrubland,3003.410625,2868,3148.025
