GCM,RCP,Timestep,TransitionGroup,GroupType,Mean,Lower,Upper
MIROC5,rcp45,2014,URBANIZATION: Grassland->Developed [Type],Type,56.995,20,80.05999999999995
MIROC5,rcp45,2014,URBANIZATION: Perennial->Developed [Type],Type,17.615,8,33.059999999999945
MIROC5,rcp45,2014,URBANIZATION: Shrubland->Developed [Type],Type,39.145,12,57.059999999999945
MIROC5,rcp45,2014,URBANIZATION: Wetland->Developed [Type],Type,4.094488188976378,1,9
MIROC5,rcp45,2015,AGRICULTURAL CHANGE,Group,103.235,49,156
MIROC5,rcp45,2015,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,99.4525,46.975,150
MIROC5,rcp45,2015,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,4.122615803814714,1,10
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION,Group,118.9225,71.975,246.14999999999986
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.355889724310776,3,26.060000000000002
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,80.4875,32,177
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,14.675,3,30
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,10.205513784461154,3,19
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.1020408163265305,1,2
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,2.6036363636363635,1,7.779999999999973
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.1733333333333333,1,2
MIROC5,rcp45,2015,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.0238095238095237,1,1
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION,Group,144.8075,48,228.05999999999995
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,10.348370927318296,2,23
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,10.24812030075188,2,22.060000000000002
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,46.55,11,77.02999999999997
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,46.23,12,77
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.809045226130653,2,24
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.3275,2,22
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,5.208333333333333,1,11
MIROC5,rcp45,2015,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,5.5813953488372094,1,12
MIROC5,rcp45,2015,FIRE,Group,2994.89,2992,2996
MIROC5,rcp45,2015,FIRE: Forest,Group,2542.785,2542,2543
MIROC5,rcp45,2015,FIRE: Forest High Severity [Type],Type,259.495,231,288.03
MIROC5,rcp45,2015,FIRE: Forest Low Severity [Type],Type,1701.73,1657,1744.03
MIROC5,rcp45,2015,FIRE: Forest Medium Severity [Type],Type,581.56,533.95,621.03
MIROC5,rcp45,2015,FIRE: Grassland,Group,133.1225,131,134
MIROC5,rcp45,2015,FIRE: Grassland High Severity [Type],Type,13.5475,7,20
MIROC5,rcp45,2015,FIRE: Grassland Low Severity [Type],Type,88.975,77.975,99
MIROC5,rcp45,2015,FIRE: Grassland Medium Severity [Type],Type,30.6,21,41
MIROC5,rcp45,2015,FIRE: High Severity,Group,305.81,275,336.03
MIROC5,rcp45,2015,FIRE: Low Severity,Group,2003.365,1958,2049.06
MIROC5,rcp45,2015,FIRE: Medium Severity,Group,685.715,635.95,729.06
MIROC5,rcp45,2015,FIRE: Shrubland,Group,318.9825,319,319
MIROC5,rcp45,2015,FIRE: Shrubland High Severity [Type],Type,32.7675,22.975,43
MIROC5,rcp45,2015,FIRE: Shrubland Low Severity [Type],Type,212.66,196,229
MIROC5,rcp45,2015,FIRE: Shrubland Medium Severity [Type],Type,73.555,60,87.02999999999997
MIROC5,rcp45,2015,HARVEST,Group,719.925,258.90000000000003,1139.06
MIROC5,rcp45,2015,INSECTS,Group,9777.273657289003,9697.75,9851.6
MIROC5,rcp45,2015,INSECTS: High Severity [Type],Type,1487.07,1463,1508
MIROC5,rcp45,2015,INSECTS: Low Severity [Type],Type,6708.4125,6653.95,6769
MIROC5,rcp45,2015,INSECTS: Medium Severity [Type],Type,1580.8987341772151,1560.85,1599.18
MIROC5,rcp45,2015,MANAGEMENT: Forest Clearcut [Type],Type,409.7125,171,657.06
MIROC5,rcp45,2015,MANAGEMENT: Forest Thinning [Type],Type,310.2125,88.94999999999999,515.06
MIROC5,rcp45,2015,MANAGEMENT: Orchard Removal [Type],Type,224.2175,98.95000000000002,369.03
MIROC5,rcp45,2015,URBANIZATION,Group,182.4675,94.85000000000002,262.2099999999998
MIROC5,rcp45,2015,URBANIZATION: Annual->Developed [Type],Type,39.9425,22,67
MIROC5,rcp45,2015,URBANIZATION: Forest->Developed [Type],Type,30.53,10,46.02999999999997
MIROC5,rcp45,2015,URBANIZATION: Grassland->Developed [Type],Type,54.58,21.975,82
MIROC5,rcp45,2015,URBANIZATION: Perennial->Developed [Type],Type,17.5125,8,33.02999999999997
MIROC5,rcp45,2015,URBANIZATION: Shrubland->Developed [Type],Type,36.25,13,55.02999999999997
MIROC5,rcp45,2015,URBANIZATION: Wetland->Developed [Type],Type,3.7751937984496124,1,8
MIROC5,rcp45,2016,AGRICULTURAL CHANGE,Group,102.575,52,158.05999999999995
MIROC5,rcp45,2016,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,98.0825,49.975,153
MIROC5,rcp45,2016,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,4.792,1,12
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION,Group,118.215,67.975,250.02999999999997
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.613065326633166,2.9250000000000007,26.089999999999975
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,78.2425,31,174
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,14.796992481203008,3.950000000000001,28
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,10.2325,3,20
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.1764705882352942,1,2
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,3.6289308176100628,1,11
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.1111111111111112,1,2
MIROC5,rcp45,2016,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.0980392156862746,1,2
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION,Group,144.88,48,234
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,10.26,2,23
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,10.38345864661654,1.950000000000001,24
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,46.4275,10.975000000000001,79
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,46.5925,11,79
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.12531328320802,2,22.060000000000002
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.67,2,24
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,5.381818181818182,1,12
MIROC5,rcp45,2016,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,5.541884816753926,1,12.569999999999993
MIROC5,rcp45,2016,FIRE,Group,1532.4875,1529,1535
MIROC5,rcp45,2016,FIRE: Forest,Group,1227.69,1226,1229
MIROC5,rcp45,2016,FIRE: Forest High Severity [Type],Type,124.52,103.975,143
MIROC5,rcp45,2016,FIRE: Forest Low Severity [Type],Type,822.4175,791.975,853.03
MIROC5,rcp45,2016,FIRE: Forest Medium Severity [Type],Type,280.7525,251,309.03
MIROC5,rcp45,2016,FIRE: Grassland,Group,135.6525,134,137
MIROC5,rcp45,2016,FIRE: Grassland High Severity [Type],Type,13.7175,7,21
MIROC5,rcp45,2016,FIRE: Grassland Low Severity [Type],Type,90.985,79,101
MIROC5,rcp45,2016,FIRE: Grassland Medium Severity [Type],Type,30.95,23,41
MIROC5,rcp45,2016,FIRE: High Severity,Group,155.29,134,174.02999999999997
MIROC5,rcp45,2016,FIRE: Low Severity,Group,1026.495,994.9749999999999,1060.03
MIROC5,rcp45,2016,FIRE: Medium Severity,Group,350.7025,315.975,379.03
MIROC5,rcp45,2016,FIRE: Shrubland,Group,169.145,167,171
MIROC5,rcp45,2016,FIRE: Shrubland High Severity [Type],Type,17.0525,9,24
MIROC5,rcp45,2016,FIRE: Shrubland Low Severity [Type],Type,113.0925,101,125
MIROC5,rcp45,2016,FIRE: Shrubland Medium Severity [Type],Type,39,29,49
MIROC5,rcp45,2016,HARVEST,Group,722.5175,254.82500000000002,1135.03
MIROC5,rcp45,2016,INSECTS,Group,14533.09090909091,14436.875,14616.45
MIROC5,rcp45,2016,INSECTS: High Severity [Type],Type,2829.6525,2802.975,2855
MIROC5,rcp45,2016,INSECTS: Low Severity [Type],Type,9992.37,9907.949999999999,10062.029999999999
MIROC5,rcp45,2016,INSECTS: Medium Severity [Type],Type,1711.4325,1692.9750000000001,1729.03
MIROC5,rcp45,2016,MANAGEMENT: Forest Clearcut [Type],Type,414.5275,159.975,637.1199999999999
MIROC5,rcp45,2016,MANAGEMENT: Forest Thinning [Type],Type,307.99,97.875,518.0899999999999
MIROC5,rcp45,2016,MANAGEMENT: Orchard Removal [Type],Type,290.3525,129.9,445
MIROC5,rcp45,2016,URBANIZATION,Group,181.0925,89.95,350.1199999999999
MIROC5,rcp45,2016,URBANIZATION: Annual->Developed [Type],Type,40.565,23.975,75
MIROC5,rcp45,2016,URBANIZATION: Forest->Developed [Type],Type,29.315,10,65.02999999999997
MIROC5,rcp45,2016,URBANIZATION: Grassland->Developed [Type],Type,52.9275,20.975,96.02999999999997
MIROC5,rcp45,2016,URBANIZATION: Perennial->Developed [Type],Type,18.1275,8,37
MIROC5,rcp45,2016,URBANIZATION: Shrubland->Developed [Type],Type,36.505,15.975000000000001,74
MIROC5,rcp45,2016,URBANIZATION: Wetland->Developed [Type],Type,3.794805194805195,1,8
MIROC5,rcp45,2017,AGRICULTURAL CHANGE,Group,108.1425,55.975,159
MIROC5,rcp45,2017,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,102.6725,52,153
MIROC5,rcp45,2017,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,5.773087071240106,1,14
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION,Group,115.7,66,251
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.238095238095237,2,26.060000000000002
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,78.1125,31,175.08999999999992
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,13.8425,3,29
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,9.635,3,19
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.0769230769230769,1,2
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,2.99025974025974,1,8.789999999999964
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.1896551724137931,1,3
MIROC5,rcp45,2017,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.0465116279069768,1,1.740000000000002
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION,Group,147.61,51,236
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,10.8325,2,24.029999999999973
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,10.8796992481203,2,24
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,47.7,11,79
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,47.1575,12.975000000000001,78
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.551378446115288,3,22
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.4725,2,22
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,5.163265306122449,1,12
MIROC5,rcp45,2017,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,5.2323759791122715,1,11
MIROC5,rcp45,2017,FIRE,Group,2490.875,1463.7,3487.779999999999
MIROC5,rcp45,2017,FIRE: Forest,Group,1644.8525,842.8000000000001,2397.09
MIROC5,rcp45,2017,FIRE: Forest High Severity [Type],Type,167.475,80.975,255.02999999999997
MIROC5,rcp45,2017,FIRE: Forest Low Severity [Type],Type,1102.36,560.95,1607.3899999999996
MIROC5,rcp45,2017,FIRE: Forest Medium Severity [Type],Type,375.0175,182.925,557.0899999999999
MIROC5,rcp45,2017,FIRE: Grassland,Group,485.2775,198.82500000000002,857.1699999999989
MIROC5,rcp45,2017,FIRE: Grassland High Severity [Type],Type,49.2825,18.975,94
MIROC5,rcp45,2017,FIRE: Grassland Low Severity [Type],Type,324.3925,127.92500000000001,573.3599999999997
MIROC5,rcp45,2017,FIRE: Grassland Medium Severity [Type],Type,111.6025,43,201
MIROC5,rcp45,2017,FIRE: High Severity,Group,253.1425,145.95,369.0899999999999
MIROC5,rcp45,2017,FIRE: Low Severity,Group,1669.565,966,2335.1799999999994
MIROC5,rcp45,2017,FIRE: Medium Severity,Group,568.1675,315.77500000000003,804.1199999999999
MIROC5,rcp45,2017,FIRE: Shrubland,Group,360.745,170.8,609.1799999999998
MIROC5,rcp45,2017,FIRE: Shrubland High Severity [Type],Type,36.385,15,67.02999999999997
MIROC5,rcp45,2017,FIRE: Shrubland Low Severity [Type],Type,242.8125,112.975,425.1199999999999
MIROC5,rcp45,2017,FIRE: Shrubland Medium Severity [Type],Type,81.5475,38,144.08999999999992
MIROC5,rcp45,2017,HARVEST,Group,700.58,242.95000000000002,1137
MIROC5,rcp45,2017,INSECTS,Group,5313.0975,546.325,9664.629999999992
MIROC5,rcp45,2017,INSECTS: High Severity [Type],Type,300.4860759493671,64,567.36
MIROC5,rcp45,2017,INSECTS: Low Severity [Type],Type,4978.2692307692305,824.175,9325.049999999997
MIROC5,rcp45,2017,INSECTS: Medium Severity [Type],Type,168.45077720207254,30,312.45
MIROC5,rcp45,2017,MANAGEMENT: Forest Clearcut [Type],Type,400.68,153,638.1499999999999
MIROC5,rcp45,2017,MANAGEMENT: Forest Thinning [Type],Type,299.9,89.975,507.03
MIROC5,rcp45,2017,MANAGEMENT: Orchard Removal [Type],Type,355.365,146,570.1199999999999
MIROC5,rcp45,2017,URBANIZATION,Group,185.62,94.97500000000001,313.3599999999997
MIROC5,rcp45,2017,URBANIZATION: Annual->Developed [Type],Type,42.715,22.975,68.02999999999997
MIROC5,rcp45,2017,URBANIZATION: Forest->Developed [Type],Type,29.6725,12,48.059999999999945
MIROC5,rcp45,2017,URBANIZATION: Grassland->Developed [Type],Type,53.2675,22.925000000000004,83.05999999999995
MIROC5,rcp45,2017,URBANIZATION: Perennial->Developed [Type],Type,19.315,9,34.059999999999945
MIROC5,rcp45,2017,URBANIZATION: Shrubland->Developed [Type],Type,37.0125,16.925000000000004,59.11999999999989
MIROC5,rcp45,2017,URBANIZATION: Wetland->Developed [Type],Type,3.75968992248062,1,7
MIROC5,rcp45,2018,AGRICULTURAL CHANGE,Group,106.1225,56.975,161.02999999999997
MIROC5,rcp45,2018,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,99.9,51,156
MIROC5,rcp45,2018,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.4986945169712795,1,17
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION,Group,112.6275,66,243.08999999999992
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,10.9025,2,26
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,75.3275,31,172.02999999999997
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,13.110275689223057,3,27.060000000000002
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,9.8275,3,19.029999999999973
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.0923076923076922,1,2
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,3.4878048780487805,1,11
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.3578947368421053,1,3.1799999999999926
MIROC5,rcp45,2018,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.1521739130434783,1,2.6499999999999986
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION,Group,144.5425,44.975,231.02999999999997
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,10.919799498746867,2,25
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,10.546365914786968,2,23
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,46.575,9,76
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,46.22,11,79.02999999999997
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.0975,2,21
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.368421052631579,2,23
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,5.255208333333333,1,11.509999999999991
MIROC5,rcp45,2018,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,5.025906735751295,1,11.449999999999989
MIROC5,rcp45,2018,FIRE,Group,2212.355,1153.0500000000002,3252.3899999999994
MIROC5,rcp45,2018,FIRE: Forest,Group,1471.825,660.5,2286.2699999999995
MIROC5,rcp45,2018,FIRE: Forest High Severity [Type],Type,148.8375,61.925000000000004,236
MIROC5,rcp45,2018,FIRE: Forest Low Severity [Type],Type,987.38,443.80000000000007,1550.03
MIROC5,rcp45,2018,FIRE: Forest Medium Severity [Type],Type,335.6075,145.975,516.1499999999999
MIROC5,rcp45,2018,FIRE: Grassland,Group,378.7925,132.95,670.2099999999998
MIROC5,rcp45,2018,FIRE: Grassland High Severity [Type],Type,38.715,13,73.02999999999997
MIROC5,rcp45,2018,FIRE: Grassland Low Severity [Type],Type,253.2775,89,453.1199999999999
MIROC5,rcp45,2018,FIRE: Grassland Medium Severity [Type],Type,86.8,29.975,153.1199999999999
MIROC5,rcp45,2018,FIRE: High Severity,Group,224.415,109.95,335.0899999999999
MIROC5,rcp45,2018,FIRE: Low Severity,Group,1482.735,764.875,2186.21
MIROC5,rcp45,2018,FIRE: Medium Severity,Group,505.205,249.95,732.0899999999999
MIROC5,rcp45,2018,FIRE: Shrubland,Group,361.7375,138.925,622.1199999999999
MIROC5,rcp45,2018,FIRE: Shrubland High Severity [Type],Type,36.8625,13,69.02999999999997
MIROC5,rcp45,2018,FIRE: Shrubland Low Severity [Type],Type,242.0775,89.92500000000001,411.14999999999986
MIROC5,rcp45,2018,FIRE: Shrubland Medium Severity [Type],Type,82.7975,30.950000000000003,144.05999999999995
MIROC5,rcp45,2018,HARVEST,Group,719.8075,258.95,1119
MIROC5,rcp45,2018,INSECTS,Group,3829.1979949874685,170.85000000000005,6970.54
MIROC5,rcp45,2018,INSECTS: High Severity [Type],Type,88.61675126903553,13.650000000000002,163
MIROC5,rcp45,2018,INSECTS: Low Severity [Type],Type,3822.8036175710595,800,6879.4000000000005
MIROC5,rcp45,2018,INSECTS: Medium Severity [Type],Type,53.44020356234097,13,98.96000000000004
MIROC5,rcp45,2018,MANAGEMENT: Forest Clearcut [Type],Type,411.26,175.75,637.0899999999999
MIROC5,rcp45,2018,MANAGEMENT: Forest Thinning [Type],Type,308.5475,90.92500000000001,514.03
MIROC5,rcp45,2018,MANAGEMENT: Orchard Removal [Type],Type,375.9,162.97500000000002,596.06
MIROC5,rcp45,2018,URBANIZATION,Group,186.3075,93,250.14999999999986
MIROC5,rcp45,2018,URBANIZATION: Annual->Developed [Type],Type,42.2725,24.975,64
MIROC5,rcp45,2018,URBANIZATION: Forest->Developed [Type],Type,28.885,10.975000000000001,46
MIROC5,rcp45,2018,URBANIZATION: Grassland->Developed [Type],Type,53.47,25,78
MIROC5,rcp45,2018,URBANIZATION: Perennial->Developed [Type],Type,19.9075,8,35
MIROC5,rcp45,2018,URBANIZATION: Shrubland->Developed [Type],Type,38.1925,13.975000000000001,56
MIROC5,rcp45,2018,URBANIZATION: Wetland->Developed [Type],Type,3.7291666666666665,1,8
MIROC5,rcp45,2019,AGRICULTURAL CHANGE,Group,105.3225,53.975,163.08999999999992
MIROC5,rcp45,2019,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,98.38,48.975,155
MIROC5,rcp45,2019,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,7.030379746835443,1,17
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION,Group,114.185,65.975,239.02999999999997
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,11.218045112781954,2,27.060000000000002
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,77.13,31,170
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,12.683417085427136,2,27.089999999999975
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,9.4875,2.9750000000000014,19
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.098360655737705,1,2
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,3.587719298245614,1,9
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,1.4056603773584906,1,3
MIROC5,rcp45,2019,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.0169491525423728,1,1
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION,Group,146.6175,48,231.08999999999992
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,10.741854636591478,2,24
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,11.06516290726817,2,24
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,46.5925,11.975000000000001,77
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,46.795,12,76
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.669172932330827,2,23
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.651629072681704,3,23
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,5.182291666666667,1,11
MIROC5,rcp45,2019,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,5.510526315789473,1,12
MIROC5,rcp45,2019,FIRE,Group,1986.1478696741854,1021.95,2970.3
MIROC5,rcp45,2019,FIRE: Forest,Group,1346.48,586.85,2081.5699999999997
MIROC5,rcp45,2019,FIRE: Forest High Severity [Type],Type,136.5175,55,216.02999999999997
MIROC5,rcp45,2019,FIRE: Forest Low Severity [Type],Type,902.215,400.2250000000001,1411.3899999999996
MIROC5,rcp45,2019,FIRE: Forest Medium Severity [Type],Type,307.7475,131,483
MIROC5,rcp45,2019,FIRE: Grassland,Group,332.86,131.95,620.06
MIROC5,rcp45,2019,FIRE: Grassland High Severity [Type],Type,33.8225,10.975000000000001,66.05999999999995
MIROC5,rcp45,2019,FIRE: Grassland Low Severity [Type],Type,222.66,81.92500000000001,412.17999999999984
MIROC5,rcp45,2019,FIRE: Grassland Medium Severity [Type],Type,76.3775,24.975,140.1199999999999
MIROC5,rcp45,2019,FIRE: High Severity,Group,201.815,103.92500000000001,300.0899999999999
MIROC5,rcp45,2019,FIRE: Low Severity,Group,1330.585,683.725,1967.1499999999999
MIROC5,rcp45,2019,FIRE: Medium Severity,Group,454.94,229.97500000000002,675.2099999999998
MIROC5,rcp45,2019,FIRE: Shrubland,Group,308,145.75,520.1199999999999
MIROC5,rcp45,2019,FIRE: Shrubland High Severity [Type],Type,31.475,13,55
MIROC5,rcp45,2019,FIRE: Shrubland Low Severity [Type],Type,205.71,92.94999999999999,345.03
MIROC5,rcp45,2019,FIRE: Shrubland Medium Severity [Type],Type,70.815,31,120.02999999999997
MIROC5,rcp45,2019,HARVEST,Group,708.025,263.85,1099.1499999999999
MIROC5,rcp45,2019,INSECTS,Group,4279.1975,333.85000000000014,8289.989999999996
MIROC5,rcp45,2019,INSECTS: High Severity [Type],Type,78.66921119592875,18,145.96000000000004
MIROC5,rcp45,2019,INSECTS: Low Severity [Type],Type,4232.219948849105,763.75,8160.200000000002
MIROC5,rcp45,2019,INSECTS: Medium Severity [Type],Type,53.80661577608142,13,97.72000000000003
